# CRUSH Pixel Data File
#
# Instrument: HAWC_PLUS
# Scan: 2016-12-03_HA_F354-88_0005_81-054
# Object: omc1_c
# Date: 2016-12-03T08:02:22.570 (MJD: 57725.33578418981)
# Project: 88_0005_81
# Exposure: 38.376 s.
# Equatorial: 05h35m13.921s -05d22m22.81s (J2000.0)
# Horizontal: 131d47m40.32s 39d58m09.99s
# CRUSH version: 2.34-3 (devel.1)
#
# Flag '?' - 0x0x80000000 - Unknown
# Flag 'X' - 0x0x1 - Dead
# Flag 'B' - 0x0x2 - Blind
# Flag 'd' - 0x0x100 - Discarded
# Flag 'g' - 0x0x200 - Gain
# Flag 'n' - 0x0x400 - Noisy
# Flag 'f' - 0x0x800 - Degrees-of-freedom.
# Flag 's' - 0x0x1000 - Spiky
# Flag 'r' - 0x0x2000 - Railing/Saturated
# Flag 'F' - 0x0x4000 - Insufficient phase degrees-of-freedom
# Flag '@' - 0x0x8000 - Bad subarray gain
# Flag 'b' - 0x0x10000 - Bad TES bias gain
# Flag 'm' - 0x0x20000 - Bad MUX gain
# Flag 'R' - 0x0x40000 - Bad detector row gain
# Flag 'M' - 0x0x80000 - Bad series array gain
# Flag 'T' - 0x0x100000 - Flicker noise
#
# ch	gain	weight		flag	eff	Gmux	idx	sub	row	col
R0[33,2]	0.745 	1.200E-3 	-	0.965	1.000	1.000	1058	0	33	2
R0[33,3]	0.871 	1.364E-3 	-	0.894	1.000	1.000	1059	0	33	3
R0[33,4]	0.870 	1.553E-3 	-	0.906	1.000	1.000	1060	0	33	4
R0[33,5]	0.967 	9.427E-4 	-	0.851	1.000	1.000	1061	0	33	5
R0[33,7]	1.043 	8.630E-4 	-	0.798	1.000	1.000	1063	0	33	7
R0[33,8]	0.954 	1.404E-3 	-	0.876	1.000	1.000	1064	0	33	8
R0[33,9]	1.009 	1.178E-3 	-	0.867	1.000	1.000	1065	0	33	9
R0[33,10]	0.862 	9.334E-4 	-	0.944	1.000	1.000	1066	0	33	10
R0[33,11]	1.009 	1.148E-3 	-	0.842	1.000	1.000	1067	0	33	11
R0[33,12]	0.918 	8.493E-4 	-	0.829	1.000	1.000	1068	0	33	12
R0[33,13]	0.966 	9.249E-4 	-	0.837	1.000	1.000	1069	0	33	13
R0[33,14]	0.008 	6.111E-3 	gn	-0.083	1.000	1.000	1070	0	33	14
R0[33,15]	1.053 	8.836E-4 	-	0.817	1.000	1.000	1071	0	33	15
R0[33,16]	1.091 	9.698E-4 	-	0.769	1.000	1.000	1072	0	33	16
R0[33,17]	1.072 	8.160E-4 	-	0.774	1.000	1.000	1073	0	33	17
R0[33,18]	0.933 	1.062E-3 	-	0.811	1.000	1.000	1074	0	33	18
R0[33,19]	0.922 	1.192E-3 	-	0.820	1.000	1.000	1075	0	33	19
R0[33,21]	1.035 	6.468E-4 	-	0.777	1.000	1.000	1077	0	33	21
R0[33,22]	1.022 	7.908E-4 	-	0.785	1.000	1.000	1078	0	33	22
R0[33,23]	0.928 	1.316E-3 	-	0.807	1.000	1.000	1079	0	33	23
R0[33,24]	0.001 	6.368E-3 	gn	-9.853	1.000	1.000	1080	0	33	24
R0[33,25]	0.952 	8.296E-4 	-	0.810	1.000	1.000	1081	0	33	25
R0[33,26]	0.945 	1.018E-3 	-	0.820	1.000	1.000	1082	0	33	26
R0[34,0]	1.023 	8.167E-4 	-	0.880	1.000	1.000	1088	0	34	0
R0[34,1]	0.994 	8.335E-4 	-	0.965	1.000	1.000	1089	0	34	1
R0[34,2]	0.819 	1.264E-3 	-	1.031	1.000	1.000	1090	0	34	2
R0[34,3]	0.868 	9.218E-4 	-	0.998	1.000	1.000	1091	0	34	3
R0[34,4]	0.954 	1.091E-3 	-	0.933	1.000	1.000	1092	0	34	4
R0[34,5]	0.974 	1.079E-3 	-	0.917	1.000	1.000	1093	0	34	5
R0[34,7]	1.034 	9.016E-4 	-	0.875	1.000	1.000	1095	0	34	7
R0[34,8]	1.050 	1.045E-3 	-	0.879	1.000	1.000	1096	0	34	8
R0[34,9]	1.099 	8.063E-4 	-	0.881	1.000	1.000	1097	0	34	9
R0[34,10]	1.096 	9.555E-4 	-	0.855	1.000	1.000	1098	0	34	10
R0[34,11]	1.083 	8.742E-4 	-	0.865	1.000	1.000	1099	0	34	11
R0[34,12]	1.231 	5.991E-4 	-	0.790	1.000	1.000	1100	0	34	12
R0[34,13]	1.059 	4.808E-4 	-	0.772	1.000	1.000	1101	0	34	13
R0[34,14]	0.120 	7.407E-3 	g	1.103	1.000	1.000	1102	0	34	14
R0[34,15]	1.305 	5.524E-4 	-	0.804	1.000	1.000	1103	0	34	15
R0[34,16]	1.231 	6.119E-5 	-	0.820	1.000	1.000	1104	0	34	16
R0[34,17]	1.239 	7.939E-4 	-	0.787	1.000	1.000	1105	0	34	17
R0[34,18]	1.083 	7.022E-4 	-	0.814	1.000	1.000	1106	0	34	18
R0[34,19]	1.013 	6.817E-4 	-	0.843	1.000	1.000	1107	0	34	19
R0[34,21]	1.037 	6.541E-4 	-	0.838	1.000	1.000	1109	0	34	21
R0[34,22]	1.021 	8.061E-4 	-	0.871	1.000	1.000	1110	0	34	22
R0[34,23]	1.015 	9.713E-4 	-	0.832	1.000	1.000	1111	0	34	23
R0[34,24]	0.001 	6.635E-3 	gn	-7.954	1.000	1.000	1112	0	34	24
R0[34,25]	0.975 	7.900E-4 	-	0.868	1.000	1.000	1113	0	34	25
R0[34,26]	0.928 	9.216E-4 	-	0.885	1.000	1.000	1114	0	34	26
R0[35,0]	0.808 	9.784E-4 	-	1.009	1.000	1.000	1120	0	35	0
R0[35,1]	0.845 	1.006E-3 	-	0.985	1.000	1.000	1121	0	35	1
R0[35,2]	0.860 	1.087E-3 	-	0.999	1.000	1.000	1122	0	35	2
R0[35,3]	1.053 	7.028E-4 	-	0.866	1.000	1.000	1123	0	35	3
R0[35,4]	0.881 	1.203E-3 	-	0.981	1.000	1.000	1124	0	35	4
R0[35,5]	0.906 	1.083E-3 	-	0.960	1.000	1.000	1125	0	35	5
R0[35,7]	0.983 	1.211E-3 	-	0.906	1.000	1.000	1127	0	35	7
R0[35,8]	0.997 	8.387E-4 	-	0.873	1.000	1.000	1128	0	35	8
R0[35,9]	1.030 	7.552E-4 	-	0.888	1.000	1.000	1129	0	35	9
R0[35,10]	1.005 	8.124E-4 	-	0.672	1.000	1.000	1130	0	35	10
R0[35,11]	1.042 	9.039E-4 	-	0.902	1.000	1.000	1131	0	35	11
R0[35,12]	1.044 	7.739E-4 	-	0.873	1.000	1.000	1132	0	35	12
R0[35,13]	1.059 	8.875E-4 	-	0.851	1.000	1.000	1133	0	35	13
R0[35,14]	1.089 	8.138E-4 	-	0.853	1.000	1.000	1134	0	35	14
R0[35,15]	1.163 	5.975E-4 	-	0.850	1.000	1.000	1135	0	35	15
R0[35,16]	1.163 	8.626E-4 	-	0.808	1.000	1.000	1136	0	35	16
R0[35,17]	1.108 	7.079E-4 	-	0.836	1.000	1.000	1137	0	35	17
R0[35,18]	1.008 	7.969E-4 	-	0.853	1.000	1.000	1138	0	35	18
R0[35,19]	0.199 	1.841E-7 	gn	-0.787	1.000	1.000	1139	0	35	19
R0[35,21]	0.984 	8.663E-4 	-	0.850	1.000	1.000	1141	0	35	21
R0[35,22]	0.975 	9.279E-4 	-	0.876	1.000	1.000	1142	0	35	22
R0[35,23]	0.967 	1.052E-3 	-	0.870	1.000	1.000	1143	0	35	23
R0[35,24]	0.001 	5.684E-3 	gn	-6.773	1.000	1.000	1144	0	35	24
R0[35,25]	0.919 	9.813E-4 	-	0.882	1.000	1.000	1145	0	35	25
R0[35,26]	0.851 	3.836E-4 	-	0.868	1.000	1.000	1146	0	35	26
R0[36,0]	0.697 	9.369E-4 	-	1.220	1.000	1.000	1152	0	36	0
R0[36,1]	0.992 	6.445E-4 	-	0.966	1.000	1.000	1153	0	36	1
R0[36,2]	0.879 	8.088E-4 	-	1.073	1.000	1.000	1154	0	36	2
R0[36,3]	0.930 	8.452E-4 	-	1.046	1.000	1.000	1155	0	36	3
R0[36,4]	0.988 	9.083E-4 	-	1.023	1.000	1.000	1156	0	36	4
R0[36,5]	1.003 	7.332E-4 	-	1.015	1.000	1.000	1157	0	36	5
R0[36,7]	1.106 	6.923E-4 	-	0.944	1.000	1.000	1159	0	36	7
R0[36,8]	1.113 	8.479E-4 	-	0.932	1.000	1.000	1160	0	36	8
R0[36,9]	1.120 	7.457E-4 	-	0.910	1.000	1.000	1161	0	36	9
R0[36,10]	1.163 	6.837E-4 	-	0.895	1.000	1.000	1162	0	36	10
R0[36,11]	1.186 	7.362E-4 	-	0.900	1.000	1.000	1163	0	36	11
R0[36,12]	1.213 	5.391E-4 	-	0.903	1.000	1.000	1164	0	36	12
R0[36,13]	1.199 	6.236E-4 	-	0.865	1.000	1.000	1165	0	36	13
R0[36,14]	1.165 	6.944E-4 	-	0.890	1.000	1.000	1166	0	36	14
R0[36,15]	1.198 	5.970E-4 	-	0.865	1.000	1.000	1167	0	36	15
R0[36,16]	1.393 	2.846E-5 	n	0.792	1.000	1.000	1168	0	36	16
R0[36,17]	1.132 	6.442E-4 	-	0.859	1.000	1.000	1169	0	36	17
R0[36,18]	1.129 	7.155E-4 	-	0.852	1.000	1.000	1170	0	36	18
R0[36,19]	1.091 	6.116E-4 	-	0.870	1.000	1.000	1171	0	36	19
R0[36,21]	1.100 	7.423E-4 	-	0.854	1.000	1.000	1173	0	36	21
R0[36,22]	0.000 	7.947E-3 	gn	-9.331	1.000	1.000	1174	0	36	22
R0[36,23]	1.094 	5.163E-4 	-	0.976	1.000	1.000	1175	0	36	23
R0[36,24]	-0.000 	4.314E-3 	gn	10.407	1.000	1.000	1176	0	36	24
R0[36,25]	1.023 	7.128E-4 	-	0.952	1.000	1.000	1177	0	36	25
R0[36,26]	0.951 	7.286E-4 	-	0.944	1.000	1.000	1178	0	36	26
R0[37,0]	0.652 	1.396E-4 	-	1.196	1.000	1.000	1184	0	37	0
R0[37,1]	0.773 	2.488E-4 	-	1.117	1.000	1.000	1185	0	37	1
R0[37,2]	0.819 	3.859E-4 	-	1.092	1.000	1.000	1186	0	37	2
R0[37,3]	0.853 	9.397E-4 	-	1.084	1.000	1.000	1187	0	37	3
R0[37,4]	0.911 	6.985E-4 	-	1.063	1.000	1.000	1188	0	37	4
R0[37,5]	0.903 	2.761E-4 	-	1.151	1.000	1.000	1189	0	37	5
R0[37,7]	0.968 	7.772E-4 	-	1.021	1.000	1.000	1191	0	37	7
R0[37,8]	1.019 	8.468E-4 	-	0.986	1.000	1.000	1192	0	37	8
R0[37,9]	1.028 	5.010E-4 	-	0.965	1.000	1.000	1193	0	37	9
R0[37,10]	1.053 	6.175E-4 	-	0.986	1.000	1.000	1194	0	37	10
R0[37,11]	1.061 	6.606E-4 	-	0.602	1.000	1.000	1195	0	37	11
R0[37,12]	1.143 	5.275E-4 	-	0.559	1.000	1.000	1196	0	37	12
R0[37,13]	1.115 	6.656E-4 	-	0.939	1.000	1.000	1197	0	37	13
R0[37,14]	1.088 	7.068E-4 	-	0.915	1.000	1.000	1198	0	37	14
R0[37,15]	1.122 	6.641E-4 	-	0.944	1.000	1.000	1199	0	37	15
R0[37,16]	1.109 	6.269E-4 	-	0.864	1.000	1.000	1200	0	37	16
R0[37,17]	1.038 	5.870E-4 	-	0.905	1.000	1.000	1201	0	37	17
R0[37,18]	1.039 	8.046E-4 	-	0.889	1.000	1.000	1202	0	37	18
R0[37,19]	0.989 	5.702E-4 	-	0.924	1.000	1.000	1203	0	37	19
R0[37,21]	1.009 	7.265E-4 	-	0.905	1.000	1.000	1205	0	37	21
R0[37,22]	1.014 	7.337E-4 	-	0.904	1.000	1.000	1206	0	37	22
R0[37,23]	0.929 	7.398E-4 	-	1.031	1.000	1.000	1207	0	37	23
R0[37,24]	-0.000 	3.939E-3 	gn	1.531	1.000	1.000	1208	0	37	24
R0[37,25]	0.910 	7.243E-4 	-	0.964	1.000	1.000	1209	0	37	25
R0[37,26]	0.878 	7.689E-4 	-	0.980	1.000	1.000	1210	0	37	26
R0[38,0]	0.708 	8.546E-4 	-	1.040	1.000	1.000	1216	0	38	0
R0[38,1]	0.689 	2.919E-4 	-	1.102	1.000	1.000	1217	0	38	1
R0[38,2]	0.706 	1.208E-3 	-	1.094	1.000	1.000	1218	0	38	2
R0[38,3]	0.808 	1.120E-3 	-	1.047	1.000	1.000	1219	0	38	3
R0[38,4]	0.864 	9.179E-4 	-	1.059	1.000	1.000	1220	0	38	4
R0[38,5]	0.976 	7.411E-4 	-	0.977	1.000	1.000	1221	0	38	5
R0[38,7]	1.206 	6.333E-4 	-	0.882	1.000	1.000	1223	0	38	7
R0[38,8]	0.836 	9.900E-4 	-	1.089	1.000	1.000	1224	0	38	8
R0[38,9]	0.935 	1.043E-3 	-	1.027	1.000	1.000	1225	0	38	9
R0[38,10]	1.038 	8.072E-4 	-	1.019	1.000	1.000	1226	0	38	10
R0[38,11]	0.955 	9.457E-4 	-	0.985	1.000	1.000	1227	0	38	11
R0[38,12]	0.957 	9.154E-4 	-	0.990	1.000	1.000	1228	0	38	12
R0[38,13]	0.964 	8.059E-4 	-	0.993	1.000	1.000	1229	0	38	13
R0[38,14]	1.016 	6.487E-4 	-	0.963	1.000	1.000	1230	0	38	14
R0[38,15]	1.077 	6.718E-4 	-	0.949	1.000	1.000	1231	0	38	15
R0[38,16]	1.135 	8.276E-4 	-	0.875	1.000	1.000	1232	0	38	16
R0[38,17]	0.865 	9.508E-4 	-	0.994	1.000	1.000	1233	0	38	17
R0[38,18]	0.839 	8.172E-4 	-	0.995	1.000	1.000	1234	0	38	18
R0[38,19]	1.091 	3.552E-4 	-	0.641	1.000	1.000	1235	0	38	19
R0[38,21]	1.076 	8.695E-4 	-	0.855	1.000	1.000	1237	0	38	21
R0[38,22]	0.884 	9.080E-4 	-	0.957	1.000	1.000	1238	0	38	22
R0[38,23]	0.752 	1.128E-3 	-	0.996	1.000	1.000	1239	0	38	23
R0[38,24]	-0.000 	3.390E-3 	gn	1.316	1.000	1.000	1240	0	38	24
R0[38,25]	1.115 	5.028E-4 	-	0.827	1.000	1.000	1241	0	38	25
R0[38,26]	1.023 	8.077E-5 	-	0.886	1.000	1.000	1242	0	38	26
R0[39,0]	0.798 	9.127E-4 	-	0.864	1.000	1.000	1248	0	39	0
R0[39,1]	0.000 	4.629E-3 	gn	2.312	1.000	1.000	1249	0	39	1
R0[39,2]	0.000 	4.830E-3 	gn	11.573	1.000	1.000	1250	0	39	2
R0[39,3]	0.000 	5.880E-3 	gn	10.606	1.000	1.000	1251	0	39	3
R0[39,4]	0.001 	5.422E-3 	gn	0.721	1.000	1.000	1252	0	39	4
R0[39,5]	0.000 	6.199E-3 	gn	-11.515	1.000	1.000	1253	0	39	5
R0[39,7]	0.000 	7.383E-3 	gn	-13.418	1.000	1.000	1255	0	39	7
R0[39,8]	0.712 	1.061E-3 	-	1.153	1.000	1.000	1256	0	39	8
R0[39,9]	0.841 	9.540E-4 	-	1.120	1.000	1.000	1257	0	39	9
R0[39,10]	-0.000 	7.442E-3 	gn	11.448	1.000	1.000	1258	0	39	10
R0[39,11]	0.975 	8.048E-4 	-	0.993	1.000	1.000	1259	0	39	11
R0[39,12]	0.000 	5.974E-3 	gn	-14.746	1.000	1.000	1260	0	39	12
R0[39,13]	0.783 	2.380E-4 	-	0.634	1.000	1.000	1261	0	39	13
R0[39,14]	0.000 	6.635E-3 	gn	-24.499	1.000	1.000	1262	0	39	14
R0[39,15]	0.000 	5.914E-3 	gn	-25.591	1.000	1.000	1263	0	39	15
R0[39,16]	1.063 	6.848E-4 	-	0.911	1.000	1.000	1264	0	39	16
R0[39,17]	1.030 	7.795E-4 	-	0.910	1.000	1.000	1265	0	39	17
R0[39,18]	0.718 	1.048E-3 	-	1.050	1.000	1.000	1266	0	39	18
R0[39,19]	0.738 	9.204E-4 	-	1.056	1.000	1.000	1267	0	39	19
R0[39,21]	1.025 	6.339E-7 	n	0.861	1.000	1.000	1269	0	39	21
R0[39,22]	0.878 	7.521E-4 	-	0.979	1.000	1.000	1270	0	39	22
R0[39,23]	0.372 	3.001E-3 	-	1.051	1.000	1.000	1271	0	39	23
R0[39,24]	-0.001 	2.640E-3 	gn	1.683	1.000	1.000	1272	0	39	24
R0[39,25]	-0.001 	2.309E-3 	gn	1.767	1.000	1.000	1273	0	39	25
R0[39,26]	0.974 	8.699E-5 	-	1.066	1.000	1.000	1274	0	39	26
R0[40,0]	1.000 	2.520E-1 	Bn	0.000	1.000	1.000	1280	0	40	0
R0[40,1]	1.000 	2.125E-1 	Bn	0.000	1.000	1.000	1281	0	40	1
R0[40,2]	1.000 	2.187E-1 	Bn	0.000	1.000	1.000	1282	0	40	2
R0[40,3]	1.000 	2.947E-1 	Bn	0.000	1.000	1.000	1283	0	40	3
R0[40,4]	1.000 	2.469E-1 	Bn	0.000	1.000	1.000	1284	0	40	4
R0[40,5]	1.000 	2.678E-1 	Bn	0.000	1.000	1.000	1285	0	40	5
R0[40,7]	1.000 	3.112E-1 	Bn	0.000	1.000	1.000	1287	0	40	7
R0[40,8]	1.000 	2.605E-1 	Bn	0.000	1.000	1.000	1288	0	40	8
R0[40,9]	1.000 	3.412E-1 	Bn	0.000	1.000	1.000	1289	0	40	9
R0[40,10]	1.000 	2.726E-1 	Bn	0.000	1.000	1.000	1290	0	40	10
R0[40,11]	1.000 	3.555E-1 	Bn	0.000	1.000	1.000	1291	0	40	11
R0[40,12]	1.000 	2.797E-1 	Bn	0.000	1.000	1.000	1292	0	40	12
R0[40,13]	1.000 	1.793E-1 	Bn	0.000	1.000	1.000	1293	0	40	13
R0[40,14]	1.000 	2.219E-1 	Bn	0.000	1.000	1.000	1294	0	40	14
R0[40,15]	1.000 	2.653E-1 	Bn	0.000	1.000	1.000	1295	0	40	15
R0[40,16]	1.000 	1.452E-1 	Bn	0.000	1.000	1.000	1296	0	40	16
R0[40,17]	1.000 	2.885E-1 	Bn	0.000	1.000	1.000	1297	0	40	17
R0[40,18]	1.000 	2.676E-1 	Bn	0.000	1.000	1.000	1298	0	40	18
R0[40,19]	1.000 	2.794E-1 	Bn	0.000	1.000	1.000	1299	0	40	19
R0[40,21]	1.000 	1.502E-1 	Bn	0.000	1.000	1.000	1301	0	40	21
R0[40,22]	1.000 	2.001E-1 	Bn	0.000	1.000	1.000	1302	0	40	22
R0[40,23]	1.000 	1.594E-1 	Bn	0.000	1.000	1.000	1303	0	40	23
R0[40,24]	1.000 	0.000E0 	Bn	0.000	1.000	1.000	1304	0	40	24
R0[40,25]	1.000 	1.768E-1 	Bn	0.000	1.000	1.000	1305	0	40	25
R0[40,26]	1.000 	1.968E-1 	Bn	0.000	1.000	1.000	1306	0	40	26
R1[0,1]	0.001 	1.459E-3 	gn	0.611	1.000	1.000	1313	1	0	1
R1[0,2]	0.000 	1.673E-3 	gn	4.549	1.000	1.000	1314	1	0	2
R1[0,3]	0.028 	1.668E-3 	gn	2.176	1.000	1.000	1315	1	0	3
R1[0,4]	0.726 	4.542E-4 	-	1.513	1.000	1.000	1316	1	0	4
R1[0,5]	0.885 	3.588E-4 	-	1.434	1.000	1.000	1317	1	0	5
R1[0,6]	0.707 	1.865E-5 	n	1.189	1.000	1.000	1318	1	0	6
R1[0,7]	-0.001 	1.642E-3 	gn	-1.705	1.000	1.000	1319	1	0	7
R1[0,8]	0.000 	1.636E-3 	gn	3.680	1.000	1.000	1320	1	0	8
R1[0,9]	0.335 	1.230E-3 	-	1.657	1.000	1.000	1321	1	0	9
R1[0,10]	0.222 	8.319E-4 	gn	1.653	1.000	1.000	1322	1	0	10
R1[0,11]	0.066 	1.222E-3 	gn	1.728	1.000	1.000	1323	1	0	11
R1[0,12]	0.720 	2.520E-5 	n	2.123	1.000	1.000	1324	1	0	12
R1[0,13]	0.070 	7.818E-4 	gns	1.237	1.000	1.000	1325	1	0	13
R1[0,15]	0.020 	3.118E-3 	gn	1.972	1.000	1.000	1327	1	0	15
R1[0,16]	-0.001 	2.900E-3 	gn	-3.813	1.000	1.000	1328	1	0	16
R1[0,17]	-0.002 	3.579E-3 	gn	-4.060	1.000	1.000	1329	1	0	17
R1[0,18]	-0.001 	2.966E-3 	gn	-4.105	1.000	1.000	1330	1	0	18
R1[0,19]	0.013 	3.114E-3 	gn	1.929	1.000	1.000	1331	1	0	19
R1[0,20]	-0.002 	1.268E-3 	gn	-8.790	1.000	1.000	1332	1	0	20
R1[0,21]	0.011 	1.224E-3 	gn	2.204	1.000	1.000	1333	1	0	21
R1[0,22]	0.012 	1.122E-3 	gn	2.005	1.000	1.000	1334	1	0	22
R1[0,24]	0.005 	6.288E-4 	gn	4.450	1.000	1.000	1336	1	0	24
R1[0,25]	0.013 	1.116E-3 	gn	2.039	1.000	1.000	1337	1	0	25
R1[0,26]	0.018 	1.205E-3 	gn	1.852	1.000	1.000	1338	1	0	26
R1[0,27]	0.038 	3.713E-6 	gn	1.604	1.000	1.000	1339	1	0	27
R1[0,28]	-0.001 	1.201E-3 	gn	-2.785	1.000	1.000	1340	1	0	28
R1[0,29]	0.002 	1.165E-3 	gn	9.613	1.000	1.000	1341	1	0	29
R1[0,30]	0.008 	1.129E-3 	gn	2.081	1.000	1.000	1342	1	0	30
R1[0,31]	0.003 	1.003E-3 	gn	7.733	1.000	1.000	1343	1	0	31
R1[1,1]	0.001 	1.372E-3 	gn	-0.106	1.000	1.000	1345	1	1	1
R1[1,2]	-0.001 	2.017E-3 	gn	0.702	1.000	1.000	1346	1	1	2
R1[1,3]	-0.002 	1.929E-3 	gn	0.253	1.000	1.000	1347	1	1	3
R1[1,4]	0.920 	3.658E-4 	-	1.405	1.000	1.000	1348	1	1	4
R1[1,5]	1.436 	2.237E-4 	-	1.124	1.000	1.000	1349	1	1	5
R1[1,6]	1.056 	3.323E-4 	-	1.373	1.000	1.000	1350	1	1	6
R1[1,7]	1.009 	3.698E-4 	-	1.362	1.000	1.000	1351	1	1	7
R1[1,8]	0.946 	3.816E-4 	-	1.384	1.000	1.000	1352	1	1	8
R1[1,9]	0.874 	4.287E-4 	-	1.439	1.000	1.000	1353	1	1	9
R1[1,10]	0.822 	4.520E-4 	-	1.400	1.000	1.000	1354	1	1	10
R1[1,11]	-0.002 	5.647E-4 	gn	0.374	1.000	1.000	1355	1	1	11
R1[1,12]	0.278 	4.334E-5 	gn	2.885	1.000	1.000	1356	1	1	12
R1[1,13]	2.660 	3.286E-7 	n	-0.356	1.000	1.000	1357	1	1	13
R1[1,15]	0.027 	3.215E-3 	gn	1.768	1.000	1.000	1359	1	1	15
R1[1,16]	-0.001 	2.973E-3 	gn	-3.565	1.000	1.000	1360	1	1	16
R1[1,17]	-0.002 	3.729E-3 	gn	-3.386	1.000	1.000	1361	1	1	17
R1[1,18]	-0.001 	2.968E-3 	gn	-3.661	1.000	1.000	1362	1	1	18
R1[1,19]	0.007 	3.024E-3 	gn	2.372	1.000	1.000	1363	1	1	19
R1[1,20]	-0.001 	1.294E-3 	gn	-21.181	1.000	1.000	1364	1	1	20
R1[1,21]	0.017 	1.176E-3 	gn	1.756	1.000	1.000	1365	1	1	21
R1[1,22]	0.028 	1.283E-3 	gn	1.967	1.000	1.000	1366	1	1	22
R1[1,23]	0.040 	1.283E-3 	gn	1.745	1.000	1.000	1367	1	1	23
R1[1,24]	-0.001 	8.406E-4 	gn	-7.167	1.000	1.000	1368	1	1	24
R1[1,25]	-0.010 	1.076E-3 	gn	1.080	1.000	1.000	1369	1	1	25
R1[1,26]	0.080 	1.240E-3 	gn	1.521	1.000	1.000	1370	1	1	26
R1[1,27]	0.058 	3.139E-5 	gn	1.722	1.000	1.000	1371	1	1	27
R1[1,28]	0.052 	1.207E-3 	gn	1.576	1.000	1.000	1372	1	1	28
R1[1,29]	0.025 	1.111E-3 	gn	1.764	1.000	1.000	1373	1	1	29
R1[1,30]	-0.001 	1.045E-3 	gn	1.041	1.000	1.000	1374	1	1	30
R1[1,31]	-0.007 	1.012E-3 	gn	1.911	1.000	1.000	1375	1	1	31
R1[2,1]	0.001 	1.357E-3 	gn	-0.473	1.000	1.000	1377	1	2	1
R1[2,2]	0.012 	1.783E-3 	gn	2.252	1.000	1.000	1378	1	2	2
R1[2,3]	0.561 	5.599E-4 	-	1.579	1.000	1.000	1379	1	2	3
R1[2,4]	1.308 	1.678E-5 	n	1.104	1.000	1.000	1380	1	2	4
R1[2,5]	1.112 	3.383E-4 	-	1.203	1.000	1.000	1381	1	2	5
R1[2,6]	1.102 	3.093E-4 	-	1.226	1.000	1.000	1382	1	2	6
R1[2,7]	1.004 	7.302E-5 	-	1.291	1.000	1.000	1383	1	2	7
R1[2,8]	-0.000 	1.718E-3 	gn	-5.154	1.000	1.000	1384	1	2	8
R1[2,9]	0.854 	5.082E-4 	-	1.313	1.000	1.000	1385	1	2	9
R1[2,10]	0.099 	1.911E-3 	gn	1.583	1.000	1.000	1386	1	2	10
R1[2,11]	0.026 	2.404E-3 	gn	1.699	1.000	1.000	1387	1	2	11
R1[2,12]	0.053 	2.727E-3 	gn	1.459	1.000	1.000	1388	1	2	12
R1[2,13]	0.421 	1.536E-3 	-	1.372	1.000	1.000	1389	1	2	13
R1[2,15]	0.358 	1.999E-3 	-	1.317	1.000	1.000	1391	1	2	15
R1[2,16]	-0.001 	3.009E-3 	gn	-3.483	1.000	1.000	1392	1	2	16
R1[2,17]	0.317 	9.498E-6 	n	0.172	1.000	1.000	1393	1	2	17
R1[2,18]	-0.001 	2.993E-3 	gn	-3.335	1.000	1.000	1394	1	2	18
R1[2,19]	-0.001 	3.700E-3 	gn	-3.644	1.000	1.000	1395	1	2	19
R1[2,20]	0.004 	1.157E-3 	gn	4.410	1.000	1.000	1396	1	2	20
R1[2,21]	0.018 	1.131E-3 	gn	1.914	1.000	1.000	1397	1	2	21
R1[2,22]	0.051 	1.305E-3 	gn	1.597	1.000	1.000	1398	1	2	22
R1[2,23]	0.314 	5.144E-4 	n	1.256	1.000	1.000	1399	1	2	23
R1[2,24]	0.348 	3.239E-4 	n	1.263	1.000	1.000	1400	1	2	24
R1[2,25]	0.638 	4.172E-4 	-	1.272	1.000	1.000	1401	1	2	25
R1[2,26]	0.356 	1.022E-3 	-	1.253	1.000	1.000	1402	1	2	26
R1[2,27]	-0.001 	1.049E-3 	gn	-4.559	1.000	1.000	1403	1	2	27
R1[2,28]	0.571 	8.057E-4 	-	1.263	1.000	1.000	1404	1	2	28
R1[2,29]	0.568 	7.306E-4 	-	1.324	1.000	1.000	1405	1	2	29
R1[2,30]	0.018 	1.209E-3 	gn	2.280	1.000	1.000	1406	1	2	30
R1[2,31]	0.008 	1.230E-3 	gn	2.321	1.000	1.000	1407	1	2	31
R1[3,1]	0.001 	1.536E-3 	gn	-0.795	1.000	1.000	1409	1	3	1
R1[3,2]	0.016 	1.823E-3 	gn	1.857	1.000	1.000	1410	1	3	2
R1[3,3]	0.675 	5.710E-4 	-	1.559	1.000	1.000	1411	1	3	3
R1[3,4]	0.895 	2.787E-5 	n	0.966	1.000	1.000	1412	1	3	4
R1[3,5]	1.168 	3.855E-4 	-	1.180	1.000	1.000	1413	1	3	5
R1[3,6]	1.204 	3.728E-4 	-	1.095	1.000	1.000	1414	1	3	6
R1[3,7]	1.166 	3.181E-4 	-	1.159	1.000	1.000	1415	1	3	7
R1[3,8]	-0.001 	1.732E-3 	gn	-4.447	1.000	1.000	1416	1	3	8
R1[3,9]	0.830 	5.797E-4 	-	1.279	1.000	1.000	1417	1	3	9
R1[3,10]	0.002 	2.268E-3 	gn	18.331	1.000	1.000	1418	1	3	10
R1[3,11]	0.010 	2.416E-3 	gn	1.952	1.000	1.000	1419	1	3	11
